"","id","region","plot_smpl","year","age","NDVI","aspect","dem","slope","soilfert","soiltext","map","mmp1","mmp7","pcv","apan","tmax01","tmin07","radtot_21jun","radtot_21dec","lat","lon"
"20",49873,"CB","CB_138",2002,9.38261464750171,0.32865,123.148065773679,928.083087154645,10.3150080428524,1,4,524.029865854052,8.70147243920081,76.551591911389,477.430669860984,2120.69498037325,25.3525924299301,3.3249716516898,3547.25708007812,9639.6787109375,-32.11472222,19.00166667
"21",49873,"CB","CB_138",2003,10.3819301848049,0.3382,123.148065773679,928.083087154645,10.3150080428524,1,4,524.029865854052,8.70147243920081,76.551591911389,477.430669860984,2120.69498037325,25.3525924299301,3.3249716516898,3547.25708007812,9639.6787109375,-32.11472222,19.00166667
"22",49873,"CB","CB_138",2004,11.3812457221081,0.327875,123.148065773679,928.083087154645,10.3150080428524,1,4,524.029865854052,8.70147243920081,76.551591911389,477.430669860984,2120.69498037325,25.3525924299301,3.3249716516898,3547.25708007812,9639.6787109375,-32.11472222,19.00166667
"23",49873,"CB","CB_138",2005,12.3832991101985,0.33075,123.148065773679,928.083087154645,10.3150080428524,1,4,524.029865854052,8.70147243920081,76.551591911389,477.430669860984,2120.69498037325,25.3525924299301,3.3249716516898,3547.25708007812,9639.6787109375,-32.11472222,19.00166667
"24",49873,"CB","CB_138",2006,13.3826146475017,0.33625,123.148065773679,928.083087154645,10.3150080428524,1,4,524.029865854052,8.70147243920081,76.551591911389,477.430669860984,2120.69498037325,25.3525924299301,3.3249716516898,3547.25708007812,9639.6787109375,-32.11472222,19.00166667
"25",49873,"CB","CB_138",2007,14.3819301848049,0.3431,123.148065773679,928.083087154645,10.3150080428524,1,4,524.029865854052,8.70147243920081,76.551591911389,477.430669860984,2120.69498037325,25.3525924299301,3.3249716516898,3547.25708007812,9639.6787109375,-32.11472222,19.00166667
"26",49873,"CB","CB_138",2008,15.3812457221081,0.3502,123.148065773679,928.083087154645,10.3150080428524,1,4,524.029865854052,8.70147243920081,76.551591911389,477.430669860984,2120.69498037325,25.3525924299301,3.3249716516898,3547.25708007812,9639.6787109375,-32.11472222,19.00166667
"27",49873,"CB","CB_138",2009,16.3832991101985,0.343675,123.148065773679,928.083087154645,10.3150080428524,1,4,524.029865854052,8.70147243920081,76.551591911389,477.430669860984,2120.69498037325,25.3525924299301,3.3249716516898,3547.25708007812,9639.6787109375,-32.11472222,19.00166667
"28",49873,"CB","CB_138",2010,0.306639288158795,0.2944,123.148065773679,928.083087154645,10.3150080428524,1,4,524.029865854052,8.70147243920081,76.551591911389,477.430669860984,2120.69498037325,25.3525924299301,3.3249716516898,3547.25708007812,9639.6787109375,-32.11472222,19.00166667
"29",49873,"CB","CB_138",2011,1.30595482546201,0.321175,123.148065773679,928.083087154645,10.3150080428524,1,4,524.029865854052,8.70147243920081,76.551591911389,477.430669860984,2120.69498037325,25.3525924299301,3.3249716516898,3547.25708007812,9639.6787109375,-32.11472222,19.00166667
"30",49873,"CB","CB_138",2012,2.30527036276523,0.331625,123.148065773679,928.083087154645,10.3150080428524,1,4,524.029865854052,8.70147243920081,76.551591911389,477.430669860984,2120.69498037325,25.3525924299301,3.3249716516898,3547.25708007812,9639.6787109375,-32.11472222,19.00166667
"31",49873,"CB","CB_138",2013,3.30732375085558,0.334825,123.148065773679,928.083087154645,10.3150080428524,1,4,524.029865854052,8.70147243920081,76.551591911389,477.430669860984,2120.69498037325,25.3525924299301,3.3249716516898,3547.25708007812,9639.6787109375,-32.11472222,19.00166667
"32",49873,"CB","CB_138",2014,4.3066392881588,0.34365,123.148065773679,928.083087154645,10.3150080428524,1,4,524.029865854052,8.70147243920081,76.551591911389,477.430669860984,2120.69498037325,25.3525924299301,3.3249716516898,3547.25708007812,9639.6787109375,-32.11472222,19.00166667
"33",49873,"CB","CB_138",2015,5.30595482546201,0.32445,123.148065773679,928.083087154645,10.3150080428524,1,4,524.029865854052,8.70147243920081,76.551591911389,477.430669860984,2120.69498037325,25.3525924299301,3.3249716516898,3547.25708007812,9639.6787109375,-32.11472222,19.00166667
"34",49873,"CB","CB_138",2016,6.30527036276523,0.341625,123.148065773679,928.083087154645,10.3150080428524,1,4,524.029865854052,8.70147243920081,76.551591911389,477.430669860984,2120.69498037325,25.3525924299301,3.3249716516898,3547.25708007812,9639.6787109375,-32.11472222,19.00166667
"35",52235,"CB","CB_139",2000,7.38124572210815,0.34755,146.204336425021,937.795222377672,9.69847807590032,1,4,532.292927537109,8.96399787180848,77.877595195548,474.786465023965,2101.10511969582,25.3466671532175,3.31771164190081,3426.43701171875,9649.1171875,-32.11638889,19.00111111
"36",52235,"CB","CB_139",2001,0.238193018480493,0.2265,146.204336425021,937.795222377672,9.69847807590032,1,4,532.292927537109,8.96399787180848,77.877595195548,474.786465023965,2101.10511969582,25.3466671532175,3.31771164190081,3426.43701171875,9649.1171875,-32.11638889,19.00111111
"37",52235,"CB","CB_139",2002,1.23750855578371,0.316875,146.204336425021,937.795222377672,9.69847807590032,1,4,532.292927537109,8.96399787180848,77.877595195548,474.786465023965,2101.10511969582,25.3466671532175,3.31771164190081,3426.43701171875,9649.1171875,-32.11638889,19.00111111
"38",52235,"CB","CB_139",2003,2.23682409308693,0.33095,146.204336425021,937.795222377672,9.69847807590032,1,4,532.292927537109,8.96399787180848,77.877595195548,474.786465023965,2101.10511969582,25.3466671532175,3.31771164190081,3426.43701171875,9649.1171875,-32.11638889,19.00111111
"39",52235,"CB","CB_139",2004,3.23613963039014,0.331875,146.204336425021,937.795222377672,9.69847807590032,1,4,532.292927537109,8.96399787180848,77.877595195548,474.786465023965,2101.10511969582,25.3466671532175,3.31771164190081,3426.43701171875,9649.1171875,-32.11638889,19.00111111
"40",52235,"CB","CB_139",2005,4.23819301848049,0.308875,146.204336425021,937.795222377672,9.69847807590032,1,4,532.292927537109,8.96399787180848,77.877595195548,474.786465023965,2101.10511969582,25.3466671532175,3.31771164190081,3426.43701171875,9649.1171875,-32.11638889,19.00111111
"41",52235,"CB","CB_139",2006,5.23750855578371,0.32515,146.204336425021,937.795222377672,9.69847807590032,1,4,532.292927537109,8.96399787180848,77.877595195548,474.786465023965,2101.10511969582,25.3466671532175,3.31771164190081,3426.43701171875,9649.1171875,-32.11638889,19.00111111
"42",52235,"CB","CB_139",2007,6.23682409308693,0.355325,146.204336425021,937.795222377672,9.69847807590032,1,4,532.292927537109,8.96399787180848,77.877595195548,474.786465023965,2101.10511969582,25.3466671532175,3.31771164190081,3426.43701171875,9649.1171875,-32.11638889,19.00111111
"43",52235,"CB","CB_139",2008,7.23613963039014,0.376725,146.204336425021,937.795222377672,9.69847807590032,1,4,532.292927537109,8.96399787180848,77.877595195548,474.786465023965,2101.10511969582,25.3466671532175,3.31771164190081,3426.43701171875,9649.1171875,-32.11638889,19.00111111
"44",52235,"CB","CB_139",2009,8.23819301848049,0.395975,146.204336425021,937.795222377672,9.69847807590032,1,4,532.292927537109,8.96399787180848,77.877595195548,474.786465023965,2101.10511969582,25.3466671532175,3.31771164190081,3426.43701171875,9649.1171875,-32.11638889,19.00111111
